,areas,perimetros,aspect_ratio,solidity
115,4327.5,368.31579625606537,0.9761904761904762,0.8599960254372019
116,4199.0,399.1858534812927,1.1204819277108433,0.7836879432624113
117,4109.5,419.2863587141037,1.7567567567567568,0.7882420638726383
118,4093.5,396.31579625606537,0.8877551020408163,0.7965557501459428
119,4092.0,439.1269783973694,1.9692307692307693,0.7961863994551999
120,4086.0,365.73000979423523,0.9101123595505618,0.8447384742609055
121,4067.5,391.62950456142426,1.2597402597402598,0.7677425443563609
122,4045.0,357.73000979423523,1.4492753623188406,0.8488982161594963
123,4008.5,358.6589421033859,1.0,0.8547819596971958
124,4000.5,345.48736917972565,1.3043478260869565,0.86957939354418
125,3957.0,370.70057225227356,1.0864197530864197,0.8326144134665965
126,3901.5,394.25692117214203,1.6029411764705883,0.7925850685627222
127,3889.5,334.5168067216873,1.0731707317073171,0.8837764144512611
128,3872.0,388.01428055763245,1.4927536231884058,0.8186046511627907
129,3799.0,295.8477599620819,1.8620689655172413,0.9315841098577734
130,3638.5,452.25692117214203,1.3037974683544304,0.6904829680235316
131,3457.0,435.8132700920105,1.6231884057971016,0.6997975708502024
132,3409.0,353.24472856521606,0.5619047619047619,0.8360515021459227
133,3402.0,331.445739030838,1.295774647887324,0.828039430449069
134,3380.5,355.0020879507065,0.8210526315789474,0.7659453948113742
135,3374.5,339.0020879507065,1.1428571428571428,0.7907439953134153
136,3305.5,279.26197350025177,1.1076923076923078,0.9062371487320082
137,3293.5,462.54119193553925,0.9512195121951219,0.6861458333333333
138,3241.5,332.71781718730927,1.6440677966101696,0.8203213969378716
139,3031.0,354.6173119544983,1.3116883116883118,0.6662270579184526
140,3017.0,312.27416610717773,1.2461538461538462,0.8590546697038725
141,3012.0,313.3036036491394,1.25,0.8132847306601864
142,3004.0,352.41630148887634,0.9878048780487805,0.757915983348051
143,3002.5,353.48736917972565,0.6568627450980392,0.7314250913520097
144,2842.0,294.81832242012024,1.7647058823529411,0.8538380651945321
145,2797.0,252.73506212234497,1.125,0.9073803730738037
146,2761.5,288.57568180561066,1.056338028169014,0.8182222222222222
147,2748.5,346.6589421033859,1.0389610389610389,0.7654922712714106
148,2668.5,399.77163994312286,1.2027027027027026,0.6677092455898912
149,2648.0,288.4751765727997,1.456140350877193,0.8604386677497969
150,2625.5,265.26197350025177,1.263157894736842,0.880154207173986
151,2616.0,313.10259318351746,1.5263157894736843,0.7854676475003753
152,2581.0,319.1614682674408,0.6585365853658537,0.7501816596424938
153,2569.0,271.8477599620819,1.1864406779661016,0.8573335558151176
154,2450.0,311.78888487815857,1.2461538461538462,0.7867694283879255
155,2424.0,326.0731556415558,0.7297297297297297,0.8088088088088088
156,2409.5,267.26197350025177,1.278688524590164,0.8195578231292517
157,2300.0,247.8477599620819,1.2407407407407407,0.8507490290364342
158,2297.5,238.97770273685455,0.7397260273972602,0.9032828779241203
159,2268.0,334.41630148887634,0.8955223880597015,0.7686832740213523
160,2243.5,228.14927566051483,1.1403508771929824,0.8975795159031806
161,2129.5,251.94826519489288,0.9696969696969697,0.8426988523941432
162,2108.5,219.66399443149567,1.1228070175438596,0.8807435254803676
163,2070.5,224.97770273685455,1.3396226415094339,0.8754756871035941
164,2064.5,242.634556889534,1.2962962962962963,0.8319564779367318
165,2025.0,260.3330411911011,1.125,0.8171912832929782
166,1972.5,378.80107748508453,1.5625,0.6469334207937029
167,1953.0,259.0193328857422,1.702127659574468,0.8268416596104996
168,1913.0,239.7056245803833,0.7121212121212122,0.8472099202834367
169,1910.5,219.1787132024765,1.0576923076923077,0.895057390489576
170,1908.5,256.29141104221344,1.1403508771929824,0.8030717441615821
171,1878.5,304.71781718730927,1.3653846153846154,0.6927899686520376
172,1840.5,216.4924215078354,1.5813953488372092,0.876846117198666
173,1769.5,269.0609630346298,1.653061224489796,0.7597681408329755
174,1768.0,198.59292674064636,1.0175438596491229,0.8802588996763754
175,1756.0,276.81832242012024,1.0161290322580645,0.7385909568874869
176,1732.5,228.14927566051483,1.8717948717948718,0.8727959697732998
177,1485.0,172.7939372062683,1.0,0.9149722735674677
178,1480.5,216.83556735515594,0.8166666666666667,0.8259414225941423
179,1360.5,213.1787132024765,1.3333333333333333,0.7848283818863571
180,1321.5,195.52185904979706,1.1428571428571428,0.8385152284263959
181,1311.0,272.19090580940247,1.2295081967213115,0.6211798152096659
182,1202.0,193.27921843528748,1.0909090909090908,0.8138117806364252
183,1146.5,184.35028612613678,0.9166666666666666,0.8037153873116019
184,1080.0,182.45079135894775,1.7428571428571429,0.8317289179822872
185,1058.5,162.89444243907928,1.170731707317073,0.8676229508196721
